category,title,url,embedding,subtitle
Agricultural Production,Share of cereals allocated to human food,https://ourworldindata.org/grapher/share-cereal-human-food,"<iframe src=""https://ourworldindata.org/grapher/share-cereal-human-food?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The share of domestic cereal supply – after correcting for trade – which is allocated to direct human consumption, as opposed to being used for animal feed or industrial uses (such as biofuel production)."
Agricultural Production,Share of cereals allocated to human food vs. GDP per capita,https://ourworldindata.org/grapher/cereals-human-food-vs-gdp,"<iframe src=""https://ourworldindata.org/grapher/cereals-human-food-vs-gdp?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Share of domestic cereal supply allocated to direct human food, rather than animal feed or biofuels. GDP is adjusted for inflation and differences in the cost of living across countries."
Agricultural Production,Share of cereals allocated to industrial uses,https://ourworldindata.org/grapher/share-cereals-industrial-uses,"<iframe src=""https://ourworldindata.org/grapher/share-cereals-industrial-uses?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",The share of domestic cereal supply – after correcting for trade – which is allocated to other uses (primarily industrial uses such as biofuel production) as opposed to being used for direct human consumption or animal feed.
Agricultural Production,Share of land area used for agriculture,https://ourworldindata.org/grapher/share-of-land-area-used-for-agriculture,"<iframe src=""https://ourworldindata.org/grapher/share-of-land-area-used-for-agriculture?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The share of land area used for agriculture, measured as a percentage of total land area. Agricultural land refers to the share of land area that is arable, under permanent crops, and under permanent pastures."
Agricultural Production,Share of land area used for arable agriculture,https://ourworldindata.org/grapher/share-of-land-area-used-for-arable-agriculture,"<iframe src=""https://ourworldindata.org/grapher/share-of-land-area-used-for-arable-agriculture?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","The share of land area used for arable agriculture, measured as a percentage of total land area. Arable land includes land defined by the FAO as land under temporary crops (double-cropped areas are counted once), temporary meadows for mowing or for pasture, land under market or kitchen gardens, and land temporarily fallow."
Agricultural Production,Share of land used for permanent meadows and pastures,https://ourworldindata.org/grapher/area-meadows-and-pastures,"<iframe src=""https://ourworldindata.org/grapher/area-meadows-and-pastures?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Permanent meadows and pastures is defined by the FAO as: ""the land used permanently (five years or more) to grow herbaceous forage crops, either cultivated or growing wild (wild prairie or grazing land)."""
Agricultural Production,"Soy production, yield and area harvested",https://ourworldindata.org/grapher/soy-production-yield-area,"<iframe src=""https://ourworldindata.org/grapher/soy-production-yield-area?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Shown is the change in soy production, yield and area used to grow the crop over time."
Agricultural Production,Soybean production,https://ourworldindata.org/grapher/soybean-production,"<iframe src=""https://ourworldindata.org/grapher/soybean-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Soybean production is measured in tonnes.
Agricultural Production,"Soybeans: are they used for food, feed or fuel?",https://ourworldindata.org/grapher/soybean-production-and-use,"<iframe src=""https://ourworldindata.org/grapher/soybean-production-and-use?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data at the national level is based on soybean uses after trade (which is soybean production minus exports plus imports).
Agricultural Production,Sugar beet production,https://ourworldindata.org/grapher/sugar-beet-production,"<iframe src=""https://ourworldindata.org/grapher/sugar-beet-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Sugar beet production is measured in tonnes.
Agricultural Production,Sugar cane production,https://ourworldindata.org/grapher/sugar-cane-production,"<iframe src=""https://ourworldindata.org/grapher/sugar-cane-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Sugar cane production is measured in tonnes.
Agricultural Production,Sunflower seed production,https://ourworldindata.org/grapher/sunflower-seed-production,"<iframe src=""https://ourworldindata.org/grapher/sunflower-seed-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Sunflower seed production is measured in tonnes.
Agricultural Production,Sweet potato production,https://ourworldindata.org/grapher/sweet-potato-production,"<iframe src=""https://ourworldindata.org/grapher/sweet-potato-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Sweet potato production is measured in tonnes.
Agricultural Production,Tea production,https://ourworldindata.org/grapher/tea-production,"<iframe src=""https://ourworldindata.org/grapher/tea-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Tea production is measured in tonnes.
Agricultural Production,Tea production by region,https://ourworldindata.org/grapher/tea-production-by-region,"<iframe src=""https://ourworldindata.org/grapher/tea-production-by-region?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Tea production is measured in tonnes.
Agricultural Production,Tobacco production,https://ourworldindata.org/grapher/tobacco-production,"<iframe src=""https://ourworldindata.org/grapher/tobacco-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Tobacco production is measured in tonnes.
Agricultural Production,Tomato production,https://ourworldindata.org/grapher/tomato-production,"<iframe src=""https://ourworldindata.org/grapher/tomato-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Tomato production is measured in tonnes.
Agricultural Production,Total applied phosphorous to crops,https://ourworldindata.org/grapher/total-applied-phosphorous-crops,"<iframe src=""https://ourworldindata.org/grapher/total-applied-phosphorous-crops?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Annual inputs include phosphorous from the application of synthetic fertilizers alongside organic inputs such as manure.
Agricultural Production,"Total financial assistance and flows for agriculture, by recipient",https://ourworldindata.org/grapher/total-financial-assistance-and-flows-for-agriculture-by-recipient,"<iframe src=""https://ourworldindata.org/grapher/total-financial-assistance-and-flows-for-agriculture-by-recipient?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Total official development assistance (ODA) and other official flows from all donors to the agriculture sector. This data is expressed in US dollars. It is adjusted for inflation but does not account for differences in the cost of living between countries.
Agricultural Production,Tractors per 100 square kilometers of arable land,https://ourworldindata.org/grapher/tractors-per-100-square-kilometers-of-arable-land,"<iframe src=""https://ourworldindata.org/grapher/tractors-per-100-square-kilometers-of-arable-land?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Tractors used in agriculture per 100 square kilometers of arable land.
Agricultural Production,Value of agricultural production,https://ourworldindata.org/grapher/value-of-agricultural-production,"<iframe src=""https://ourworldindata.org/grapher/value-of-agricultural-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Gross production value of the agricultural sector, measured in current US$."
Agricultural Production,Vegetable oil production,https://ourworldindata.org/grapher/vegetable-oil-production,"<iframe src=""https://ourworldindata.org/grapher/vegetable-oil-production?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>",Data source: Food and Agriculture Organization of the United Nations (2023)
Agricultural Production,What has driven the growth in global agricultural production?,https://ourworldindata.org/grapher/global-agri-productivity-growth,"<iframe src=""https://ourworldindata.org/grapher/global-agri-productivity-growth?tab=map"" loading=""lazy"" style=""width: 100%; height: 600px; border: 0px none;"" allow=""web-share; clipboard-write""></iframe>","Global agricultural growth is measured by the average annual change in economic output from agriculture. This is broken down by its drivers in each decade. Productivity growth measures increase output from a given amount of input: it's driven by factors such as efficiency gains, better seed varieties, land reforms, and better management practices."
